0.0019417312809388387,9.134526358215143e-08,6.79793605330195e-11,1.2399687991511296e-10,3.705315327566088e-23,3.2281957377892025e-14,-1.1384196229627816e-20
0.0015834240234506316,1.6588314246244168e-07,7.567799048999202e-12,7.634403714456519e-12,3.577074018043874e-23,-2.518325179343118e-15,4.569306389428539e-23
0.0016075834282389327,2.0215807711532474e-07,1.0448644615155877e-11,7.937290223338704e-12,-6.221755761818188e-23,2.1645934033693895e-15,-3.6794844213642657e-23
0.001549526861563704,1.787118128919513e-07,1.8052004923642214e-11,1.7762145153086228e-11,8.488246820234075e-23,6.630803206000542e-15,3.0652183351258654e-22
0.0017014140786756765,1.2876103750190418e-07,1.3283081022419158e-11,8.161907769060508e-12,6.752629838473475e-23,-2.8930384239878154e-15,-5.159914265038535e-23
0.0020099935498762377,2.879829006896861e-08,5.083256909197168e-11,2.5432702697500976e-12,2.871712660181147e-23,-6.422034589931191e-17,3.397766277958147e-24
0.0019307839717008233,1.0070845806269143e-07,6.850127408881089e-11,1.5581605218626203e-10,1.732889102231026e-21,3.706391011535168e-14,-1.6004298288516787e-20
0.001561005676842862,1.5426704514635717e-07,1.3838388181481553e-11,3.624807361246413e-11,2.8201585057896207e-22,1.3619927613717535e-14,7.612820449982918e-22
0.0016332980367557886,1.3429543376735095e-07,1.17634255176097e-11,7.00151853842121e-11,1.3930465740848243e-22,2.5557668816583908e-14,-2.0045138131358223e-21
0.0017105435593390392,1.6303155990369595e-07,1.3922531082680392e-10,1.1556730599230137e-11,-4.552489432607621e-22,5.726933061983315e-16,8.741763486145891e-23
0.001593586593702661,1.970096908218526e-07,8.633955207139983e-12,5.0548084892205586e-12,-3.247889491301451e-23,9.913428625538004e-16,7.761913611369771e-24
0.0020528226765338382,6.341017892290556e-08,2.3910130117765805e-10,9.72724361267118e-12,-1.8820780331024498e-22,-2.4258581044126626e-15,-4.297010538984485e-22
0.0016414492309918837,1.1595280143338764e-07,6.095479251016707e-11,1.1728298056909638e-10,5.3474340138203914e-21,3.992543069598567e-14,8.351108777068092e-21
0.001600495780629337,7.317540763100217e-08,3.44405441825894e-11,7.0864914667117824e-12,4.8393065682268914e-23,-1.0393442765465494e-15,-9.957176382003667e-23
0.001716705926269119,1.1608630692840457e-07,7.389195382855469e-11,5.5419162915027595e-12,5.135693100883109e-23,-1.199507461299384e-15,-9.969686499890423e-23
0.0016172401877552235,1.22015140254028e-07,2.5784265700415297e-11,1.7267414565573408e-11,-3.05764278687327e-22,-6.0161630749756555e-15,-1.9813852228506148e-22
0.0015722766317117713,6.202584050481993e-08,2.7102766408062435e-11,1.2485683587508865e-11,-1.9579356637896471e-22,-7.831114663555231e-16,-1.200762111954775e-22
0.0015884864577536445,4.8196187818391806e-08,8.59976540629362e-12,5.1916978630272995e-11,9.543658346611565e-22,1.1136682234416903e-14,5.409244229277069e-22
0.001584827753299932,1.2700953847093165e-07,4.649552505302303e-12,7.392137373001284e-11,-1.4852735191925005e-22,2.6191865786434813e-14,-1.3623694691841506e-21
0.001654223047822302,5.44328917846165e-08,8.352355778588915e-12,1.8989718823707164e-11,-1.0176418437988776e-22,4.3734774802168696e-15,2.1642529878777044e-22
0.001720525775501614,1.2582286171195067e-07,4.25605453211066e-11,5.050269706578832e-12,7.327636733943292e-23,-1.7818376401225872e-15,-1.0617146785327125e-23
0.00192776713003607,1.2277656047860123e-08,5.177278997630055e-11,2.7528441684190413e-11,-4.459571961124728e-22,1.9025598765178117e-15,-9.387111502501414e-22
0.001941606327669907,1.941736269625729e-09,1.169679511848737e-10,3.2403765812319707e-11,-8.66730675637231e-23,1.0088451436117236e-15,-1.993041718060715e-21
0.0016974939187637994,1.262100474668285e-07,8.936118867867233e-11,2.599072078012426e-12,3.601579962390939e-23,-6.313878795344908e-16,-1.6486158068483975e-23
0.0015654862414730833,5.082792962100157e-08,4.080487764093197e-11,1.2757620191923694e-11,2.2080289772300842e-24,2.384853957358847e-15,-2.9107040307190423e-22
0.0014351098353422758,6.10084816070472e-08,1.655235749889897e-11,6.281735286621919e-11,1.8552134665001755e-21,1.3093909090085135e-14,8.131155299923665e-22
0.0016302319583888626,1.2974117755289645e-07,1.5231359379116664e-11,3.9206332591104484e-12,-1.2224249147655723e-23,-9.92154985728625e-16,2.7721706294742574e-23
0.0016290930439604825,2.1422780909860784e-07,9.089373502338342e-12,9.330371524744038e-12,-6.695645815524317e-23,3.2341435535830594e-15,-5.384976224542563e-23
0.0015530220002111727,1.6685206633607093e-07,7.69815492754609e-12,6.0663012352291146e-12,-1.0005230754832014e-23,-1.0847387726394412e-15,4.022972881316941e-23
0.0016019679207890383,1.486340009967029e-07,8.928500552991767e-12,4.961022817615951e-12,-3.012329945769797e-23,1.0192425158901744e-15,1.351857060006904e-23
0.001638456582423663,1.510893738593145e-07,3.875742720815435e-12,4.0249613291910364e-11,-4.966684467361258e-22,1.441714338614479e-14,-7.772209309952967e-23
0.0014427941750373373,6.085914587999296e-08,1.094970950379628e-11,5.049961034466868e-11,1.073676520182045e-21,9.501747305119163e-15,5.0731959247450645e-22
0.001614794480075797,8.716082663923276e-08,7.803403652546477e-11,6.137690833356579e-11,1.0295890809667862e-21,1.6929220653439358e-14,4.1209883964744564e-21
0.001588558344087098,1.0943142605147941e-07,9.049283413389041e-11,5.750261730968905e-12,3.103842162539893e-23,-1.843840426113471e-15,1.27446074333209e-22
0.0016215780858284741,2.3542981221114953e-07,1.3440656773284663e-11,5.941192122213094e-12,-5.30644406069824e-23,8.997732515859792e-16,1.6780880061028176e-24
0.0016219778547470372,2.4209594365692056e-07,1.4234627628304642e-11,6.7465497549973515e-12,-6.366274949354206e-23,1.1668622056138099e-15,-1.7837036605550562e-23
0.0017065930544793995,1.7845545344688515e-07,5.590049764483639e-11,2.0436935982306934e-11,-6.517293117200674e-22,4.971591893392518e-15,2.2892750630283843e-22
0.0017192592673028345,1.6566297879287318e-07,6.160331405477091e-11,1.563161402809547e-11,-4.615227007169796e-22,3.6130960609173445e-15,1.493095413572068e-22
0.0016527920220267352,1.5393742112973085e-07,1.4111618277124674e-10,3.103902029609144e-11,-8.4544379891232645e-22,4.549511186355789e-16,1.8721944107796273e-21
0.0015827051863294926,1.8227369995712389e-07,1.985644854083324e-11,1.6390186909102718e-11,6.047352626926793e-23,6.356127442404549e-15,2.894330771233183e-22
0.0019137763448031364,1.2166948648668458e-07,1.1776823562877942e-10,1.5974184776629957e-10,1.2859763388005041e-20,4.804173613478485e-14,-1.7739054656733975e-20
0.001933269252408947,8.48823732593295e-08,1.6749370399666287e-10,7.847944303466844e-11,6.960670113926434e-21,2.2573048176534927e-14,-5.701602795058777e-21
0.001572414726543477,5.763329743655126e-08,2.5227925960654357e-11,1.3912824689855513e-11,-2.530415683690446e-22,-7.219634055697e-16,-6.25321415458287e-23
0.0016003551826847167,1.6464842416007722e-07,1.3259509757140348e-11,3.716081388946144e-12,-2.0209640482849263e-23,5.923929191067396e-16,1.6492419707875172e-23
0.0015975169900795034,1.7734600241264034e-07,2.0640631333987422e-11,2.066259538237461e-11,1.2258822782656428e-22,8.222078250836177e-15,4.087279786323105e-22
0.0015764882475707979,5.0035972300349886e-08,4.267761183054783e-11,1.1961812721754161e-11,-1.6385647814323199e-23,2.2365902912528396e-15,-2.6977140955431997e-22
0.0014379976967906773,7.103363446256594e-08,3.6541198633027795e-13,2.1922808544934176e-11,6.157698263884765e-23,2.538726815515202e-15,-7.639991534570704e-24
0.0019500364903890953,9.589444934282522e-09,1.559686549794531e-10,1.280139910801894e-10,6.848707559925905e-21,1.2277536941312064e-14,-1.674193690192983e-20
0.0014230393317798892,6.335085804706599e-08,6.6749760116563146e-12,4.222436415384432e-11,6.302741752055062e-22,7.296345530838522e-15,3.2443479041009763e-22
0.0014270444032603166,5.816059593754293e-08,1.8637636740822332e-11,7.622701757453481e-11,2.527708881386205e-21,1.634881855116242e-14,1.3659056537837679e-21
0.0016100730248061108,1.8564869337504633e-07,1.0552395302096504e-11,2.1376536435197366e-12,7.375909619070812e-24,-9.132924054904102e-16,-6.976622807847205e-24
0.0015926606260253007,2.0512214887991615e-07,1.104414904519653e-11,1.5864498335179067e-11,-9.163214096205784e-23,6.1748728254482895e-15,-1.8894649683789745e-22
0.0015940005237237518,1.8940999132541642e-07,2.0566516337765808e-11,1.1374516390288502e-11,2.074874467829836e-23,4.377868134462082e-15,1.727304410647392e-22
0.0014401644611987427,5.372970803928716e-08,2.0634936048871383e-12,4.186746516018302e-11,3.5268470576004833e-22,6.4126157723768565e-15,1.6447155746580554e-22
0.0016053536284377033,1.2762033532491488e-07,5.256857763126207e-12,7.505320092712639e-11,-1.991987245542807e-22,2.6750844152234875e-14,-1.4774232676362072e-21
0.0016149456687610943,2.2583468319261804e-07,6.424763163206369e-12,3.2585413512638192e-12,2.6066168950454815e-24,-1.0379327623166608e-15,-1.4679887043209995e-23
0.0016055560610463756,2.39471731731316e-07,1.966988271155185e-11,1.570901334524504e-11,-1.1811933503748778e-22,5.984888720123653e-15,-2.4959835955028856e-22
0.0015771859640621793,1.2602705254472008e-07,5.292030043077739e-12,7.380532590292621e-11,-5.189415328806305e-23,2.6072374979872272e-14,-1.4576983879866047e-21
0.0015986055077034083,1.573407528841231e-07,2.189673559416537e-11,9.483804891120284e-12,2.4320241651521654e-23,-1.7627546154448507e-15,1.34485648833098e-22
0.0016593663240742984,1.464567059935003e-07,9.03544430923612e-12,4.107506531405036e-12,-5.643971841899906e-24,-1.3509358553639991e-15,2.4378353353018912e-23
0.0015761016936962804,6.425528110854279e-08,1.854403886540861e-11,1.1806423875859344e-11,-1.0636232081734088e-22,-9.216842716982655e-16,-1.3858316564195877e-22
0.0014381225327276203,5.381443817261374e-08,3.7075761097792644e-12,3.639391613610803e-11,4.1202365783362867e-22,5.073415221996807e-15,9.464596651051129e-23
0.00159953734553307,1.2250465382372655e-07,4.519444652887523e-12,9.2739706611818e-11,6.645588313998006e-22,3.244683829012014e-14,-1.778530371178989e-21
0.0015786138904464956,5.1041673355325504e-08,7.54356866859559e-11,2.457474730677832e-11,2.3835155297064727e-22,4.804899021282923e-15,-1.0308927779397961e-21
0.0016096237661683151,1.928464874342373e-07,6.9558870683520755e-12,2.5527747945185857e-12,-3.61641237894396e-25,-3.020600989961859e-16,1.0751014591050056e-23
0.0016226430480412184,9.021626333382092e-08,2.104700863110617e-11,1.0117857972895757e-11,-1.0683671340022356e-22,1.8919383446067233e-15,-1.0191122457459644e-22
0.0016081669536142456,7.126956455402199e-08,5.913034839070956e-11,1.6893292108415454e-11,-4.87496273973445e-22,8.719379905062077e-16,2.1775803659227603e-22
0.0015996751515055994,1.2528823597682014e-07,2.4959588565617784e-11,1.6056229513228064e-11,-3.171668134558718e-22,-5.6096521145944336e-15,-5.216647522164487e-23
0.0017137353039835,1.296477695551002e-07,5.443161778539899e-11,7.779436185062422e-12,-6.946364759746356e-23,-3.602423849016722e-16,-1.442278554340233e-22
0.0016087549848469264,1.349945005371282e-07,1.6816287370427827e-11,6.841852200167982e-11,-2.6262354874252854e-22,2.5006295132041924e-14,-2.305827576551395e-21
0.001604669618142717,8.239283791464111e-08,2.1153794121947427e-11,5.2383407261938095e-12,-3.153712617095185e-23,9.36139379284821e-16,-4.523362881619645e-23
0.0016357048098823456,1.201238285344919e-07,2.768364724946483e-11,1.0969538015713066e-12,-2.1593988238452795e-24,-2.1875388557005186e-16,-5.646119080752345e-24
0.001649525567850799,1.1512329653121086e-07,1.5935592872493606e-11,2.081814963406592e-12,1.199076451435119e-23,-7.062809939210677e-16,1.6825188731488033e-26
0.0018653206809469036,1.8013753368204705e-08,7.346672232791621e-11,1.489690482356136e-11,3.5553930465246313e-22,1.9490098714068905e-15,-3.4126903574492916e-22
0.0019257735285507273,1.0036488871197155e-07,6.568175018849293e-11,1.5562612346933737e-10,1.6928640044886326e-21,3.6793878917072426e-14,-1.5642918672027898e-20
0.0015925264489050214,1.6659069592863781e-07,1.193088420986911e-11,8.19245637209466e-12,-3.6279460502608015e-24,-1.5026263259755511e-15,8.091357880752255e-23
0.0016308377186008763,1.20498317487394e-07,1.9233811153420368e-11,1.0981042972915855e-12,2.8721259158447338e-24,-3.3814980422040276e-16,-4.149574408385888e-24
0.0019342744107313696,2.035137010191909e-07,1.6325101106219147e-10,6.78567971978159e-11,4.661778097888088e-21,2.588819428349361e-14,-5.4106884682164385e-21
0.0020437047568695765,8.389557036421854e-08,1.700497998792427e-10,6.689808313708692e-12,-1.6274969320869178e-22,-1.921159212456116e-15,-1.5628238663736425e-22
0.0017292861989225657,2.326647839697685e-07,4.202195005086843e-11,7.615689945804307e-12,1.2920367280223133e-22,-3.671218943341693e-15,-4.321483355074854e-23
0.0015907382944621734,1.2636790813407319e-07,6.7650498901281455e-12,7.408716947487954e-11,-2.982004640732357e-22,2.622496838287348e-14,-1.6316053946330716e-21
0.0016405647162484535,1.6124525653951664e-07,2.220032003109678e-12,3.413122053476984e-11,-2.88968900215424e-22,1.233650855361568e-14,-6.904558548161408e-23
0.0016447628218887722,1.4685793844632936e-07,9.569913693642603e-12,5.957572356125147e-12,-3.164596094512585e-23,-1.2356684333876686e-15,3.197018526604034e-23
0.0016243606139425383,1.3820514908396325e-07,1.249159129649823e-11,7.365075345061697e-11,-3.9255636294353017e-22,2.72785358861296e-14,-2.1991953697870403e-21
